+-------------+------------------------------------------------------------------+---------------------+------------+------------+------------+
|     Verb    |                             context                              |        synset       | Polarity + | Polarity - | Polarity = |
|     have    |                ... it must have been sitting ...                 |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|      be     |              ... must have been sitting waiting ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     sit     |              ... have been sitting waiting for ...               |      ride.v.01      |    0.0     |    0.0     |    1.0     |
|     wait    |               ... been sitting waiting for the ...               |     expect.v.03     |    0.0     |    0.25    |    0.75    |
|    bring    |                  ... server to bring it out ...                  |      lend.v.01      |    0.5     |    0.25    |    0.25    |
|      be     |                   's bar is definitely one ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                   ... i won't be revisiting .                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   revisit   |                    ... won't be revisiting .                     |     revisit.v.01    |    0.0     |    0.0     |    1.0     |
|      be     |                ... restaurant i've been in a ...                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     like    |                     , i like there food ...                      |      wish.v.02      |   0.125    |    0.0     |   0.875    |
|    serve    |                  also now serve indian naan ...                  |      serve.v.05     |    0.0     |    0.0     |    1.0     |
|      be     |                  ... sauce that was out of ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     come    |                     never coming back , ...                      |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|  recommend  |                 ... and wouldn't recommend it .                  |    recommend.v.01   |    0.0     |   0.125    |   0.875    |
|    touch    |                    ... he barely touched it .                    |      refer.v.02     |    0.0     |    0.0     |    1.0     |
|     try     |                           them in ...                            |       try.v.01      |    0.0     |    0.0     |    1.0     |
|  experience |             ... airport to experience some tasty ...             |      feel.v.01      |   0.125    |    0.25    |   0.625    |
|     love    |                        love the decor ...                        |      love.v.02      |    1.0     |    0.0     |    0.0     |
|     have    |                       had anything to ...                        |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|   complain  |             ... anything to complain about here ...              |    complain.v.01    |    0.0     |    0.75    |    0.25    |
|      be     |                   restaurant is very clean ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     have    |                  ... clean and has a family ...                  |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|     feel    |               ... family restaurant feel to it ...               |      feel.v.01      |   0.125    |    0.25    |   0.625    |
|      be     |                         was way over ...                         |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     fry     |                       ... way over fried .                       |       fry.v.02      |    0.0     |    0.0     |    1.0     |
|    stand    |                 ... long we stood there but ...                  |     digest.v.03     |    0.0     |    0.5     |    0.5     |
|      be     |                  ... but it was long enough ...                  |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    begin    |                   ... me to begin to feel ...                    |    get_down.v.07    |    0.0     |    0.0     |    1.0     |
|     feel    |               ... begin to feel awkwardly out ...                |      feel.v.01      |   0.125    |    0.25    |   0.625    |
|     open    |                    i opened the sandwich ...                     |      open.v.01      |    0.0     |    0.0     |    1.0     |
|      be     |                   ... , i was impressed , ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   impress   |                  ... i was impressed , but ...                   |     affect.v.05     |   0.125    |   0.125    |    0.75    |
|      be     |                          not be back !                           |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                          was a warm ...                          |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     feel    |                  ... and i felt like their ...                   |      feel.v.01      |   0.125    |    0.25    |   0.625    |
|   provide   |               extensive menu provides lots of ...                |     supply.v.01     |    0.0     |    0.0     |    1.0     |
|     have    |                    ... , which has a wide ...                    |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    choose   |                   ... options to choose from .                   |     choose.v.01     |    0.0     |    0.0     |    1.0     |
|     have    |                      have watched their ...                      |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    watch    |                  have watched their prices ...                   |      watch.v.03     |    0.0     |    0.0     |    1.0     |
|   inflate   |             ... their prices inflate , portions ...              |     inflate.v.01    |   0.125    |    0.0     |   0.875    |
|     get     |                ... , portions get smaller and ...                |      make.v.02      |    0.0     |    0.0     |    1.0     |
|     grow    |             ... management attitudes grow rapidly !              |    originate.v.01   |    0.0     |    0.0     |    1.0     |
|     make    |                ... the ambience made me feel ...                 |      make.v.02      |    0.0     |    0.0     |    1.0     |
|     feel    |                  ... made me feel all warm ...                   |      feel.v.01      |   0.125    |    0.25    |   0.625    |
|     get     |                         got to enjoy ...                         |      make.v.02      |    0.0     |    0.0     |    1.0     |
|    enjoy    |                   got to enjoy the seafood ...                   |      love.v.02      |    1.0     |    0.0     |    0.0     |
|      be     |                     wontons were thin , ...                      |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     melt    |                  ... , almost melt in your ...                   |      melt.v.01      |    0.0     |    0.0     |    1.0     |
|      be     |                    5 spicy was perfect , ...                     |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                        were sat right ...                        |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     sit     |                      were sat right on ...                       |      ride.v.01      |    0.0     |    0.0     |    1.0     |
|     get     |                   ... from the get go was ...                    |      make.v.02      |    0.0     |    0.0     |    1.0     |
|      go     |                 ... the get go was fantastic ...                 |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |                    ... get go was fantastic !                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    enjoy    |                  ... i didn't enjoy is that ...                  |      love.v.02      |    1.0     |    0.0     |    0.0     |
|      be     |                 ... didn't enjoy is that the ...                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                  ... the crowd is of older ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                ... will definitely be a spot ...                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     hit     |                  ... spot i'll hit up again ...                  |      reach.v.01     |    0.0     |    0.0     |    1.0     |
|     have    |                         had to wait ...                          |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|     wait    |                     had to wait over 30 ...                      |     expect.v.03     |    0.0     |    0.25    |    0.75    |
|     get     |                 ... minutes to get my drink ...                  |      make.v.02      |    0.0     |    0.0     |    1.0     |
|     get     |                  ... longer to get 2 arepas ...                  |      make.v.02      |    0.0     |    0.0     |    1.0     |
|      be     |                          is a great ...                          |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     eat     |                        ... place to eat !                        |      feed.v.06      |    0.0     |    0.0     |    1.0     |
|      be     |                 jalapeno bacon is soooo good ...                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                     service was poor and ...                     |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                    ... and thats being nice .                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                          was good , ...                          |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                   ... , service was good , ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                     ... , prices were good .                     |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                     place was not clean ...                      |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                   chicken dishes are ok , ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                  ... the beef is like shoe ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                  the service was beyond bad ...                  |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                    ... happy to be here ! ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    taste    |                          like dirt ...                           |     sample.v.01     |    0.0     |    0.0     |    1.0     |
|      go     |               ... would definately go back to ...                |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |                       block was amazing .                        |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    amaze    |                       block was amazing .                        |     perplex.v.01    |   0.125    |    0.25    |   0.625    |
|    close    |                         close to my ...                          |      close.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |              ... flower soups were absolutely 5 ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                   sashimi was poor quality ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |               ... poor quality being soggy and ...               |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                      food is not tasty ...                       |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     say     |                     ... not to say its " ...                     |      state.v.01     |    0.0     |    0.0     |    1.0     |
|      do     |                        did bother me ...                         |     perform.v.01    |    0.0     |    0.0     |    1.0     |
|    bother   |                       did bother me , ...                        |      annoy.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |                    ... me , was the slow ...                     |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |           flair bartenders are absolutely amazing ...            |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    amaze    |                   ... are absolutely amazing !                   |     perplex.v.01    |   0.125    |    0.25    |   0.625    |
|    freeze   |                    frozen margaritas are ...                     |     freeze.v.04     |    0.0     |    0.0     |    1.0     |
|      be     |                frozen margaritas are way too ...                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                         were so good ...                         |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    order    |                ... good we ordered them twice ...                |      rate.v.01      |   0.125    |    0.25    |   0.625    |
|    smell    |               ... the restaraunt smells like a ...               |      smell.v.02     |    0.0     |    0.0     |    1.0     |
|      be     |                   ... 's veal was very bad ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                      , it was not good ...                       |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     have    |                         had a pretty ...                         |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|     join    |                           the club ...                           |      join.v.02      |    0.0     |    0.0     |    1.0     |
|     get     |               ... club and get awesome offers ...                |      make.v.02      |    0.0     |    0.0     |    1.0     |
|     like    |                 ... who only likes beer ice ...                  |      wish.v.02      |   0.125    |    0.0     |   0.875    |
|      be     |                   and flavorless is a good ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   describe  |               ... way of describing the barely ...               |     report.v.01     |    0.0     |    0.0     |    1.0     |
|     beat    |                   ... of , beat this place ...                   |     perplex.v.01    |   0.125    |    0.25    |   0.625    |
|      be     |                      nachos are a must ...                       |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     have    |                        ... a must have !                         |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|      be     |                   will not be coming back ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     come    |                     ... not be coming back .                     |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|     have    |                     don't have very many ...                     |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|     say     |                 ... words to say about this ...                  |      state.v.01     |    0.0     |    0.0     |    1.0     |
|      do     |              ... but it does everything pretty ...               |     perform.v.01    |    0.0     |    0.0     |    1.0     |
|      be     |                     staff is super nice ...                      |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   receive   |                      i received my pita ...                      |   experience.v.03   |    0.0     |    0.0     |    1.0     |
|      be     |                   ... pita it was huge it ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      do     |                    ... huge it did have a ...                    |     perform.v.01    |    0.0     |    0.0     |    1.0     |
|     have    |                    ... it did have a lot ...                     |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    thumb    |                  ... it so thumbs up there ...                   |      flick.v.02     |    0.0     |    0.0     |    1.0     |
|    arrive   |                  your food arrives it's meh ...                  |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|     pay     |                          $7.85 for ...                           |       pay.v.01      |    0.0     |    0.0     |    1.0     |
|     look    |                 ... fries that looks like it ...                 |      look.v.02      |    0.0     |    0.0     |    1.0     |
|     come    |                   ... like it came out of ...                    |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |              ... the wienerschnitzel is not my ...               |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                 ... lobster roll was fantastic .                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     work    |                   ... law who works at the ...                   |      shape.v.02     |    0.0     |    0.0     |    1.0     |
|     eat     |                  ... the mall ate here same ...                  |      feed.v.06      |    0.0     |    0.0     |    1.0     |
|    guess    |                   ... , and guess what he ...                    |    estimate.v.01    |    0.0     |    0.0     |    1.0     |
|      be     |                   ... what he was sick all ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                      good i am going to ...                      |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      go     |                    ... i am going to have ...                    |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|     have    |                 ... going to have to review ...                  |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    review   |                ... have to review this place ...                 |     review.v.01     |    0.0     |    0.0     |    1.0     |
|     hold    |                 ... an event held here last ...                  |      hold.v.11      |    0.0     |    0.0     |    1.0     |
|      be     |                ... and salsa were really good ...                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                 ... the salsa was very fresh ...                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                       place is great ! ...                       |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     get     |                    you get inside you'll ...                     |      make.v.02      |    0.0     |    0.0     |    1.0     |
|      be     |             ... inside you'll be impressed with ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   impress   |               ... you'll be impressed with the ...               |     affect.v.05     |   0.125    |   0.125    |    0.75    |
|      be     |                  service was super friendly ...                  |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                        are these sad ...                         |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   overcook  |                  ... vegetables so overcooked ?                  |    overcook.v.01    |    0.0     |    0.0     |    1.0     |
|      be     |                       place was such a ...                       |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                    were golden-crispy and ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     have    |                        had high hopes ...                        |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|      be     |               ... the burgers are cooked over ...                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     cook    |                ... burgers are cooked over a ...                 |      cook.v.02      |    0.0     |    0.0     |    1.0     |
|     fall    |                  ... the taste fell flat , ...                   |    decrease.v.01    |    0.0     |    0.0     |    1.0     |
|     eat     |                  could eat their bruschetta ...                  |      feed.v.06      |    0.0     |    0.0     |    1.0     |
|      be     |                      ... day it is devine .                      |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     come    |               ... single employee came out to ...                |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|     see     |                     ... out to see if we ...                     |       see.v.05      |   0.125    |    0.0     |   0.875    |
|      be     |                     ... if we were ok or ...                     |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     need    |                  ... or even needed a water ...                  |   necessitate.v.01  |    0.25    |    0.25    |    0.5     |
|    serve    |                ... they finally served us our ...                |      serve.v.05     |    0.0     |    0.0     |    1.0     |
|    stick    |               ... the mozzarella sticks , they ...               |     perplex.v.01    |   0.125    |    0.25    |   0.625    |
|      be     |                   ... , they were the best ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    order    |                      ... thing we ordered .                      |      rate.v.01      |   0.125    |    0.25    |   0.625    |
|     come    |                    ... i ever came here i ...                    |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|     have    |                  ... here i had an amazing ...                   |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    amaze    |               ... had an amazing experience , ...                |     perplex.v.01    |   0.125    |    0.25    |   0.625    |
|     tell    |                 ... i still tell people how ...                  |      state.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |                        ... the duck was .                        |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                  server was very negligent ...                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     make    |                  ... needs and made us feel ...                  |      make.v.02      |    0.0     |    0.0     |    1.0     |
|     feel    |               ... made us feel very unwelcome ...                |      feel.v.01      |   0.125    |    0.25    |   0.625    |
|   suggest   |               ... would not suggest this place ...               |     propose.v.01    |    0.0     |    0.0     |    1.0     |
|      be     |                 service was terrible though ...                  |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                    place is overpriced , ...                     |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                  ... it really is overpriced !                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                         was packed ! ...                         |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     pack    |                          was packed ! !                          |     throng.v.01     |    0.0     |    0.0     |    1.0     |
|     love    |                       love this place ...                        |      love.v.02      |    1.0     |    0.0     |    0.0     |
|     say     |                       can say that the ...                       |      state.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |                  ... the desserts were yummy .                   |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                       food was terrible .                        |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                seasonal fruit was fresh white ...                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     keep    |                      kept getting worse ...                      |      keep.v.01      |    0.0     |    0.0     |    1.0     |
|     get     |                    kept getting worse and ...                    |      make.v.02      |    0.0     |    0.0     |    1.0     |
|      do     |                    ... i'm officially done .                     |     perform.v.01    |    0.0     |    0.0     |    1.0     |
|      be     |               ... should honestly be blown up ...                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     blow    |                    ... honestly be blown up .                    |      boast.v.01     |    0.0     |    0.0     |    1.0     |
|     eat     |                 ... would not eat here again ...                 |      feed.v.06      |    0.0     |    0.0     |    1.0     |
|      do     |                          not waste ...                           |     perform.v.01    |    0.0     |    0.0     |    1.0     |
|    waste    |                     not waste your money ...                     |      waste.v.01     |   0.125    |    0.0     |   0.875    |
|     love    |                        love that they ...                        |      love.v.02      |    1.0     |    0.0     |    0.0     |
|     put     |                 ... that they put their food ...                 |       put.v.01      |    0.0     |    0.0     |    1.0     |
|    oppose   |            ... containers as opposed to cramming ...             |      fight.v.02     |   0.125    |    0.0     |   0.875    |
|     cram    |                ... opposed to cramming it in ...                 |       jam.v.06      |    0.0     |    0.0     |    1.0     |
|      be     |                    crêpe was delicate and ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      go     |                      ever go here again ...                      |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|     have    |                  quality has been horrible ...                   |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|      be     |                   quality has been horrible .                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    think    |                     ... i can think of a ...                     |      think.v.02     |   0.125    |    0.0     |   0.875    |
|     have    |                 ... i would have much rather ...                 |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|      go     |                      ... much rather gone .                      |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |                   service here is fair at ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      do     |                        do love sushi ...                         |     perform.v.01    |    0.0     |    0.0     |    1.0     |
|     find    |                  ... but i found kabuki to ...                   |     detect.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |                ... kabuki to be over-priced , ...                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      do     |                          yourself a ...                          |     perform.v.01    |    0.0     |    0.0     |    1.0     |
|     stay    |                 ... favor and stay away from ...                 |      stay.v.01      |    0.0     |    0.0     |    1.0     |
|    think    |                ... the table thought the food ...                |      think.v.02     |   0.125    |    0.0     |   0.875    |
|      be     |                ... the food was above average ...                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     have    |                    ... that we had for it ...                    |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|      be     |                  ... our server was so good ...                  |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     make    |                ... friendly she made our day ...                 |      make.v.02      |    0.0     |    0.0     |    1.0     |
|      be     |                         were excellent .                         |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     pay     |                        paid the bill ...                         |       pay.v.01      |    0.0     |    0.0     |    1.0     |
|      do     |                   ... bill but did not tip ...                   |     perform.v.01    |    0.0     |    0.0     |    1.0     |
|     feel    |                ... because i felt the server ...                 |      feel.v.01      |   0.125    |    0.25    |   0.625    |
|      do     |                ... the server did a terrible ...                 |     perform.v.01    |    0.0     |    0.0     |    1.0     |
|     have    |                        had lunch here ...                        |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|     have    |                   ... here and had a great ...                   |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|     have    |                        have never had ...                        |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|     have    |                  have never had such bland ...                   |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|   surprise  |           ... food which surprised me considering ...            |    surprise.v.01    |   0.125    |    0.0     |   0.875    |
|   consider  |           ... surprised me considering the article ...           |       see.v.05      |   0.125    |    0.0     |   0.875    |
|     read    |                ... article we read focused so ...                |      read.v.01      |    0.0     |    0.0     |    1.0     |
|    focus    |                 ... we read focused so much ...                  |   concentrate.v.02  |   0.125    |    0.0     |   0.875    |
|      be     |                      is way overpriced ...                       |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |              ... and portions are fucking small ...              |       be.v.01       |    0.25    |   0.125    |   0.625    |
|             |                 ... portions are fucking small .                 |      bally.s.01     |   0.125    |    0.25    |   0.625    |
|     try     |                 recently tried caballero 's ...                  |       try.v.01      |    0.0     |    0.0     |    1.0     |
|     have    |                   ... and i have been back ...                   |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|      be     |                  ... i have been back every ...                  |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    expect   |               ... i really expect better food ...                |     expect.v.03     |    0.0     |    0.25    |    0.75    |
|     come    |                       food came out at ...                       |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|     eat     |                       ate there twice ...                        |      feed.v.06      |    0.0     |    0.0     |    1.0     |
|    enjoy    |            ... and especially enjoyed the salmon ...             |      love.v.02      |    1.0     |    0.0     |    0.0     |
|      be     |                         won't be back .                          |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   believe   |                 could not believe how dirty ...                  |      think.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |                      ... the oysters were !                      |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   deserve   |                   place deserves no stars ...                    |     deserve.v.01    |    0.75    |   0.125    |   0.125    |
|  recommend  |                would not recommend this place ...                |    recommend.v.01   |    0.0     |   0.125    |   0.875    |
|      go     |                   fact i'm going to round ...                    |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|    round    |                   ... going to round up to ...                   |     attack.v.02     |    0.0     |    0.0     |    1.0     |
|      be     |                ... because she was so awesome ...                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|   qualify   |                ... each dish qualified as the ...                |     modify.v.02     |    0.0     |    0.0     |    1.0     |
|     have    |                 ... foods i have ever tasted ...                 |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|    taste    |                      ... have ever tasted .                      |     sample.v.01     |    0.0     |    0.0     |    1.0     |
|     have    |                     ... , i have a very ...                      |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|      be     |                     ... , it is your job ...                     |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                    ... job to be nice and ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                   potatoes were great and ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                  ... and so was the biscuit ...                  |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      go     |                 ... would not go here again ...                  |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|     have    |                  flavorful and has just the ...                  |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|      be     |                   price is reasonable and ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                    ... the service is great .                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     hate    |                     wife hated her meal ...                      |      hate.v.01      |    0.0     |    0.75    |    0.25    |
|      do     |               ... friends really did not enjoy ...               |     perform.v.01    |    0.0     |    0.0     |    1.0     |
|    enjoy    |                ... did not enjoy their meals ...                 |      love.v.02      |    1.0     |    0.0     |    0.0     |
|     get     |                     fella got the huevos ...                     |      make.v.02      |    0.0     |    0.0     |    1.0     |
|     look    |              ... they didn't look too appealing ...              |      look.v.02      |    0.0     |    0.0     |    1.0     |
|    appeal   |                     ... look too appealing .                     |     attract.v.02    |   0.625    |    0.0     |   0.375    |
|      go     |                            in for ...                            |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|     say     |                     may say this buffet ...                      |      state.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |                ... this buffet is pricey but ...                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    think    |                   ... but i think you get ...                    |      think.v.02     |   0.125    |    0.0     |   0.875    |
|     get     |                  ... think you get what you ...                  |      make.v.02      |    0.0     |    0.0     |    1.0     |
|     pay     |                   ... what you pay for and ...                   |       pay.v.01      |    0.0     |    0.0     |    1.0     |
|      be     |               ... place you are getting quite ...                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     get     |                 ... you are getting quite a ...                  |      make.v.02      |    0.0     |    0.0     |    1.0     |
|      be     |                probably won't be coming back ...                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     come    |                ... won't be coming back here ...                 |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|     have    |                  ... service i've had in a ...                   |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|      be     |                     place is pretty good ...                     |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                      ... we will be back .                       |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                      dishes are not hot ...                      |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      be     |                 ... cold dishes are close to ...                 |       be.v.01       |    0.25    |   0.125    |   0.625    |
|    watch    |                ... . i watched staff prepare ...                 |      watch.v.03     |    0.0     |    0.0     |    1.0     |
|   prepare   |             ... watched staff prepare food with ...              |      cook.v.02      |    0.0     |    0.0     |    1.0     |
|      be     |                ... . everything is deep fried ...                |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     fry     |                   ... is deep fried in oil ...                   |       fry.v.02      |    0.0     |    0.0     |    1.0     |
|     love    |                       love their fries ...                       |      love.v.02      |    1.0     |    0.0     |    0.0     |
|     deal    |                 a pleasure dealing with him ...                  |     manage.v.02     |    0.0     |    0.0     |    1.0     |
|     have    |                       have a plethora ...                        |   give_birth.v.01   |    0.0     |    0.0     |    1.0     |
|     try     |              ... everything i've tried gets my ...               |       try.v.01      |    0.0     |    0.0     |    1.0     |
|     get     |                 ... i've tried gets my seal ...                  |      make.v.02      |    0.0     |    0.0     |    1.0     |
|      be     |                     place is awesome if ...                      |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     want    |               ... if you want something light ...                |      want.v.02      |   0.125    |   0.125    |    0.75    |
|      be     |                   ... , this is the place ...                    |       be.v.01       |    0.25    |   0.125    |   0.625    |
|      go     |                        ... place to go .                         |     travel.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |                     service was great , ...                      |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     come    |               ... the manager came and helped ...                |     arrive.v.01     |    0.0     |    0.0     |    1.0     |
|     help    |                 ... came and helped with our ...                 |      help.v.01      |    0.0     |    0.0     |    1.0     |
|     feel    |                         feel of the ...                          |      feel.v.01      |   0.125    |    0.25    |   0.625    |
|     dine    |                  ... of the dining room was ...                  |      dine.v.01      |    0.0     |    0.0     |    1.0     |
|      be     |               ... dining room was more college ...               |       be.v.01       |    0.25    |   0.125    |   0.625    |
|     cook    |             ... more college cooking course than ...             |      cook.v.02      |    0.0     |    0.0     |    1.0     |
|     dine    |                ... high class dining and the ...                 |      dine.v.01      |    0.0     |    0.0     |    1.0     |
