+-------------+-------------------------------------------------------+------------------------+------------+------------+------------+
|     Verb    |                        context                        |         synset         | Polarity + | Polarity - | Polarity = |
|      do     |            ... that motorola did on the ...           |      perform.v.01      |    0.0     |    0.0     |    1.0     |
|   receive   |                 received my orders ...                |    experience.v.03     |    0.0     |    0.0     |    1.0     |
|      be     |            ... , everything was in good ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     work    |           ... in good working order and ...           |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|      be     |              ... , i am very excited ...              |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    excite   |            ... am very excited to have ...            |     stimulate.v.06     |    0.25    |   0.375    |   0.375    |
|     have    |          ... excited to have this source ...          |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|      be     |                phone is sturdy and ...                |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |                  am not impressed ...                 |        be.v.01         |    0.25    |   0.125    |   0.625    |
|   impress   |             am not impressed with this ...            |      affect.v.05       |   0.125    |   0.125    |    0.75    |
|  recommend  |         ... would not recommend this item ...         |     recommend.v.01     |    0.0     |   0.125    |   0.875    |
|      be     |           only complaint is the standard ...          |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |            ... sound volume is a little ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     turn    |             ... even when turned up to ...            |   change_state.v.01    |    0.0     |    0.0     |    1.0     |
|     have    |          ... amazon for having the things ...         |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     need    |              ... things i need for a ...              |    necessitate.v.01    |    0.25    |    0.25    |    0.5     |
|     end     |                  ended up sliding ...                 |        end.v.01        |    0.0     |    0.0     |    1.0     |
|    slide    |               ended up sliding it on ...              |       slide.v.03       |    0.0     |    0.0     |    1.0     |
|     have    |                     had to go ...                     |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|      go     |                   had to go to a ...                  |      travel.v.01       |    0.0     |    0.0     |    1.0     |
|     buy     |             ... store and bought a new ...            |        buy.v.01        |    0.0     |    0.0     |    1.0     |
|      be     |          ... phone which is working great ...         |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     work    |              ... which is working great .             |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|     work    |                      great ! ...                      |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|     have    |                  , had to switch ...                  |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|    switch   |             ... had to switch 3 times ...             |      switch.v.03       |    0.0     |    0.0     |    1.0     |
|      be     |             noise shield is incrediable .             |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     keep    |                       up the ...                      |       keep.v.01        |    0.0     |    0.0     |    1.0     |
|    refuse   |                  refuse to refund ...                 |      refuse.v.02       |    0.0     |    0.0     |    1.0     |
|    refund   |            refuse to refund or replace ...            |      refund.v.01       |    0.0     |    0.0     |    1.0     |
|   replace   |                ... refund or replace .                |     supplant.v.01      |    0.0     |    0.0     |    1.0     |
|   activate  |       ... to accidentally activate them with ...      |       trip.v.04        |    0.0     |    0.0     |    1.0     |
|    touch    |        ... you accidentally touch the phone ...       |       refer.v.02       |    0.0     |    0.0     |    1.0     |
|    listen   |               ... face while listening .              |      listen.v.02       |    0.0     |    0.0     |    1.0     |
|    throw    |             i basically threw my money ...            |       hold.v.03        |   0.125    |    0.0     |   0.875    |
|     take    |                  it took was one ...                  |    necessitate.v.01    |    0.25    |    0.25    |    0.5     |
|      be     |                it took was one drop ...               |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |              ... and it was cracked . ...             |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    crack    |               ... it was cracked . i ...              |       crack.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |              ... . i am not impressed ...             |        be.v.01         |    0.25    |   0.125    |   0.625    |
|   impress   |             ... am not impressed and i ...            |      affect.v.05       |   0.125    |   0.125    |    0.75    |
|      be     |             ... and i am not laughing ...             |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    laugh    |                 ... am not laughing .                 |       laugh.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |                  range is good - ...                  |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    leave    |              ... ago i left my phone ...              |      forget.v.04       |    0.0     |    0.0     |    1.0     |
|     get     |               ... trunk , got a call ...              |       make.v.02        |    0.0     |    0.0     |    1.0     |
|    carry    |         ... , and carried the conversation ...        |     transport.v.02     |    0.0     |    0.0     |    1.0     |
|     look    |        ... , impressive looking , practical ...       |       look.v.02        |    0.0     |    0.0     |    1.0     |
|   channel   |             eargels channel the sound ...             |      impart.v.03       |    0.0     |    0.0     |    1.0     |
|     seem    |            ... ear and seem to increase ...           |       look.v.02        |    0.0     |    0.0     |    1.0     |
|   increase  |           ... seem to increase the sound ...          |     increase.v.02      |    0.0     |    0.0     |    1.0     |
|     have    |            ... new ones have ever quite ...           |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     work    |            ... ever quite worked properly .           |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|      be     |                     am glad i ...                     |        be.v.01         |    0.25    |   0.125    |   0.625    |
|   purchase  |               ... glad i purchased it .               |        buy.v.01        |    0.0     |    0.0     |    1.0     |
|     miss    |               missed numerous calls ...               |       miss.v.06        |   0.125    |    0.0     |   0.875    |
|      be     |              my phone is defective , ...              |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     hear    |           ... people cannot hear me when ...          |       learn.v.02       |    0.0     |    0.0     |    1.0     |
|     use     |                 ... when i use this .                 |        use.v.01        |    0.0     |    0.0     |    1.0     |
|     buy     |                  buy this product ...                 |        buy.v.01        |    0.0     |    0.0     |    1.0     |
|     suck    |                       , most ...                      |      absorb.v.04       |    0.0     |    0.0     |    1.0     |
|      do     |            ... the stuff does not work ...            |      perform.v.01      |    0.0     |    0.0     |    1.0     |
|     work    |             ... does not work with my ...             |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|    shift    |                   shifting , no ...                   |      switch.v.03       |    0.0     |    0.0     |    1.0     |
|    bubble   |               ... , no bubbling , no ...              |      ripple.v.02       |    0.0     |    0.0     |    1.0     |
|     peel    |               ... , no peeling , not ...              |      undress.v.01      |    0.0     |    0.0     |    1.0     |
|      be     |           ... i couldn't be more happier ...          |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     use     |             software ever used .... if ...            |        use.v.01        |    0.0     |    0.0     |    1.0     |
|     give    |             ... i could give this zero ...            |       give.v.18        |   0.125    |    0.0     |   0.875    |
|     star    |            ... this zero stars i would ...            |       star.v.01        |    0.0     |    0.0     |    1.0     |
|     try     |                      to make ...                      |        try.v.01        |    0.0     |    0.0     |    1.0     |
|     make    |                   to make a call ...                  |       make.v.02        |    0.0     |    0.0     |    1.0     |
|      be     |            ... on these is an exercise ...            |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |                  case is a flimsy ...                 |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     have    |            ... plastic and has no front ...           |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|     own     |                    own a jabra ...                    |        own.v.01        |    0.0     |    0.0     |    1.0     |
|      be     |           ... earset and was very happy ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |                ... on this is better .                |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     love    |                  love the camera ...                  |       love.v.02        |    1.0     |    0.0     |    0.0     |
|    thank    |                      you for ...                      |       thank.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |            seller is very understanding ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|  understand |       ... is very understanding and patient ...       |    understand.v.01     |   0.375    |    0.0     |   0.625    |
|     buy     |         ... would definitely buy from them ...        |        buy.v.01        |    0.0     |    0.0     |    1.0     |
|     give    |                   give wirefly 1 ...                  |       give.v.18        |   0.125    |    0.0     |   0.875    |
|   contact   |           ... i will contact cingular / ...           |       touch.v.05       |    0.0     |    0.0     |    1.0     |
|    inform   |              ... ; and inform them of ...             |      inform.v.01       |    0.0     |    0.0     |    1.0     |
|  aggravate  |                     aggravating !                     |      worsen.v.02       |    0.0     |    0.25    |    0.75    |
|     have    |                have purchased these ...               |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|   purchase  |              have purchased these for ...             |        buy.v.01        |    0.0     |    0.0     |    1.0     |
|    enjoy    |          ... and all enjoy their clarity ...          |       love.v.02        |    1.0     |    0.0     |    0.0     |
|     ease    |              ... clarity and ease of use              |       still.v.03       |    0.0     |    0.0     |    1.0     |
|      do     |             ... and so does this cheap ...            |      perform.v.01      |    0.0     |    0.0     |    1.0     |
|     work    |                 of it works , just ...                |       shape.v.02       |    0.0     |    0.0     |    1.0     |
|     buy     |                ... just don't buy it .                |        buy.v.01        |    0.0     |    0.0     |    1.0     |
|      be     |           ... 's insert was poorly super ...          |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     glue    |          ... poorly super glued and slid ...          |       glue.v.01        |    0.0     |    0.0     |    1.0     |
|    slide    |                ... glued and slid off .               |       slide.v.03       |    0.0     |    0.0     |    1.0     |
|    please   |                     dont waste ...                    |      please.v.01       |   0.625    |    0.0     |   0.375    |
|   satisfy   |         ... i'm quite satisfied with this ...         |       meet.v.04        |   0.125    |    0.0     |   0.875    |
|      be     |                you are looking for ...                |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     look    |               you are looking for a ...               |       look.v.02        |    0.0     |    0.0     |    1.0     |
|     keep    |        ... motorola headset keep looking , ...        |       keep.v.01        |    0.0     |    0.0     |    1.0     |
|     look    |          ... headset keep looking , this ...          |       look.v.02        |    0.0     |    0.0     |    1.0     |
|   continue  |           plantronincs continues to use ...           |      proceed.v.02      |    0.0     |    0.0     |    1.0     |
|     use     |           ... continues to use the same ...           |        use.v.01        |    0.0     |    0.0     |    1.0     |
|     flaw    |         ... the same flawed charger design ...        |       flaw.v.01        |    0.0     |    0.0     |    1.0     |
|      be     |                it was new packaged ...                |        be.v.01         |    0.25    |   0.125    |   0.625    |
|   package   |          ... was new packaged nice works ...          |        box.v.01        |    0.0     |    0.0     |    1.0     |
|     come    |              ... and it came in less ...              |      arrive.v.01       |    0.0     |    0.0     |    1.0     |
|    expect   |              ... then i expected ! ! ...              |      expect.v.03       |    0.0     |    0.25    |    0.75    |
|      be     |           experience was terrible ..... ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |            ... ..... this was my fourth ...           |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |             ... while it was much more ...            |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     hate    |               ... which i hated ! ! ...               |       hate.v.01        |    0.0     |    0.75    |    0.25    |
|      be     |                     am very happy                     |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     have    |                   had no trouble ...                  |    give_birth.v.01     |    0.0     |    0.0     |    1.0     |
|    access   |       ... no trouble accessing the internet ...       |      access.v.01       |    0.0     |    0.0     |    1.0     |
|   download  |      ... internet , downloading ringtones or ...      |     download.v.01      |    0.0     |    0.0     |    1.0     |
|   perform   |         ... ringtones or performing any of ...        |      perform.v.01      |    0.0     |    0.0     |    1.0     |
|     hear    |             ... barely ever hear on it ...            |       learn.v.02       |    0.0     |    0.0     |    1.0     |
|      be     |          ... it and am constantly saying ...          |        be.v.01         |    0.25    |   0.125    |   0.625    |
|     say     |          ... am constantly saying " what ...          |       state.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |        battery life is highly unacceptable ...        |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      be     |                 company is a joke ...                 |        be.v.01         |    0.25    |   0.125    |   0.625    |
|      do     |                does everything the ...                |      perform.v.01      |    0.0     |    0.0     |    1.0     |
|     say     |         ... the description said it would ...         |       state.v.01       |    0.0     |    0.0     |    1.0     |
|    happen   |             to this happening on every ...            |      happen.v.01       |    0.0     |    0.0     |    1.0     |
|      be     |              ... call i was forced to ...             |        be.v.01         |    0.25    |   0.125    |   0.625    |
|    force    |              ... i was forced to stop ...             |       push.v.01        |    0.0     |    0.0     |    1.0     |
|     stop    |           ... forced to stop using this ...           |        end.v.01        |    0.0     |    0.0     |    1.0     |
|     use     |           ... to stop using this headset ...          |        use.v.01        |    0.0     |    0.0     |    1.0     |
|     work    |                  works great with ...                 |       shape.v.02       |    0.0     |    0.0     |    1.0     |
+-------------+-------------------------------------------------------+------------------------+------------+------------+------------+
